year,region,metro_area,employed_count_total_sex_file,male_employed_count,female_employed_count,female_employed_share,male_female_employed_count_gap,male_female_employed_share_gap,period_count_employment_region_sex,employed_count_total_age_file,youth_employed_count,youth_employed_share,middle_age_employed_count,middle_age_employed_share,senior_employed_count,senior_employed_share,working_age_employed_count,period_count_employment_region_age,employed_count_total_status_file,non_wage_worker_share,self_employed_share,employer_self_employed_share,own_account_self_employed_share,unpaid_family_worker_share,wage_worker_share,regular_worker_share,temporary_worker_share,daily_worker_share,period_count_employment_status,employed_count_total_hours_file,very_short_hours_worker_share,short_hours_worker_share,standard_hours_worker_share,extended_hours_worker_share,long_hours_worker_share,period_count_employment_hours,life_satisfaction,life_satisfaction_period_count,temporary_worker_ratio,daily_worker_ratio,self_employed_ratio,short_hours_worker_ratio,long_hours_worker_ratio
2026,대구,비수도권,1203.0,653.3333333333334,549.6666666666666,45.6913272374619,103.66666666666674,8.617345525076205,3,1203.0,127.66666666666667,10.612357993904128,794.3333333333333,66.02937101690219,281.3333333333333,23.385979495705183,1032.6666666666667,3,1203.0,24.60515378221114,21.778886118038237,6.760875588805764,15.073427542255475,2.826267664172901,75.36713771127735,57.46744250484899,15.045719035743973,2.8539761706844002,3,1203.0,8.755888057633692,22.998060404544198,47.68633970628983,27.015793848711557,7.010252147409254,3,,,15.045719035743973,2.8539761706844002,21.778886118038237,22.998060404544198,7.010252147409254
2026,대전,비수도권,797.0,441.0,356.0,44.66750313676286,85.0,10.664993726474279,3,797.0,107.33333333333333,13.46716854872438,520.0,65.24466750313677,170.0,21.329987452948558,691.6666666666666,3,797.0,21.9155165202844,19.657047260560432,6.189878711836052,13.46716854872438,2.216645754914262,78.0844834797156,59.68214136344626,16.729401923881223,1.7565872020075282,3,797.0,9.242994562944375,24.341279799247175,49.47720618987871,24.466750313676286,8.448347971560016,3,,,16.729401923881223,1.7565872020075282,19.657047260560432,24.341279799247175,8.448347971560016
2026,부산,비수도권,1682.0,908.0,774.0,46.0166468489893,134.0,7.966706302021404,3,1682.0,208.33333333333334,12.386048355132779,1068.6666666666667,63.5354736424891,406.0,24.137931034482758,1431.3333333333333,3,1682.0,19.381688466111772,17.57827982560444,5.330955212049148,12.227506936187078,1.8034086405073324,80.61831153388823,59.51248513674198,18.113357114546176,2.9924692826000796,3,1682.0,8.402695204122077,23.622671422909235,47.760602457392,26.218787158145062,8.045977011494253,3,,,18.113357114546176,2.9924692826000796,17.57827982560444,23.622671422909235,8.045977011494253
2026,서울,수도권,5137.666666666667,2663.6666666666665,2474.0,48.15415558294946,189.66666666666652,3.6916888341010803,3,5137.666666666667,741.0,14.422889768377342,3393.333333333333,66.04814117952377,1003.3333333333334,19.528969052098876,4540.666666666667,3,5137.666666666667,17.420359436839032,16.40173879192889,5.599169532213067,10.802569259715824,1.018620644910141,82.58612859274638,63.42048919743074,16.29144228897684,2.8741971063388045,3,5137.666666666667,7.240641017323038,21.202880685135923,50.76883150587167,26.010510607928367,9.602283786414064,3,,,16.29144228897684,2.8741971063388045,16.40173879192889,21.202880685135923,9.602283786414064
2026,세종,비수도권,212.0,116.33333333333333,95.33333333333333,44.96855345911949,21.0,9.90566037735849,3,212.0,20.333333333333332,9.591194968553458,159.0,75.0,31.666666666666668,14.937106918238992,193.0,3,212.0,15.880503144654087,14.150943396226415,4.559748427672956,9.748427672955975,1.5723270440251573,84.27672955974842,71.85534591194968,11.163522012578616,1.2578616352201257,3,212.0,7.3899371069182385,22.32704402515723,49.685534591194966,24.37106918238994,8.333333333333334,3,,,11.163522012578616,1.2578616352201257,14.150943396226415,22.32704402515723,8.333333333333334
2026,울산,비수도권,574.0,352.0,222.33333333333334,38.73403019744484,129.66666666666666,22.590011614401856,3,574.0,60.333333333333336,10.51103368176539,394.3333333333333,68.69918699186992,119.33333333333333,20.78977932636469,509.3333333333333,3,574.0,15.911730545876887,14.692218350754935,4.878048780487805,9.814169570267131,1.2195121951219512,84.08826945412312,63.82113821138211,17.53774680603949,2.7293844367015097,3,574.0,7.8397212543554,19.744483159117305,44.83159117305458,33.44947735191638,10.16260162601626,3,,,17.53774680603949,2.7293844367015097,14.692218350754935,19.744483159117305,10.16260162601626
2026,인천,수도권,1709.6666666666667,973.3333333333334,736.0,43.049327354260086,237.33333333333337,13.881848313511409,3,1709.6666666666667,196.0,11.464223045427959,1130.6666666666667,66.13374926886333,383.3333333333333,22.42152466367713,1488.6666666666667,3,1709.6666666666667,18.034704620783774,16.76740105283681,4.679274712419574,12.049132384480405,1.3062975238837977,81.98479235718463,60.90855917332812,17.995710664846946,3.0610255410411384,3,1709.6666666666667,9.28056151296549,21.602651589003703,50.731136673815556,26.30142327939169,8.520179372197308,3,,,17.995710664846946,3.0610255410411384,16.76740105283681,21.602651589003703,8.520179372197308
2026,전남,비수도권,979.0,555.3333333333334,423.6666666666667,43.27545114061968,131.66666666666669,13.449097718760642,3,979.0,87.66666666666667,8.95471569628873,548.3333333333334,56.009533537623426,343.6666666666667,35.103847463398026,732.3333333333334,3,979.0,36.9424582907729,28.63466121893088,4.800817160367722,23.833844058563162,8.307797071842016,63.0575417092271,41.8113721484508,17.7732379979571,3.472931562819203,3,979.0,12.734082397003746,29.894450119169225,40.211099761661565,27.54511406196799,9.090909090909092,3,,,17.7732379979571,3.472931562819203,28.63466121893088,29.894450119169225,9.090909090909092
2026,전북,비수도권,961.3333333333334,536.0,425.6666666666667,44.278779472954234,110.33333333333331,11.477115117891815,3,961.3333333333334,93.0,9.674063800277393,560.6666666666666,58.32177531206657,307.3333333333333,31.969486823855753,745.0,3,961.3333333333334,29.542302357836338,25.034674063800278,4.750346740638002,20.284327323162273,4.542302357836338,70.49237170596393,50.34674063800277,17.441054091539527,2.7392510402219137,3,961.3333333333334,14.771151178918169,30.68654646324549,45.24965325936199,22.364771151178918,8.841886269070736,3,,,17.441054091539527,2.7392510402219137,25.034674063800278,30.68654646324549,8.841886269070736
2026,제주,비수도권,410.0,214.33333333333334,195.66666666666666,47.72357723577236,18.666666666666686,4.552845528455289,3,410.0,46.333333333333336,11.300813008130083,255.0,62.19512195121951,109.0,26.585365853658537,339.3333333333333,3,410.0,30.975609756097562,25.365853658536587,5.609756097560976,19.67479674796748,5.528455284552846,69.10569105691057,47.479674796747965,18.29268292682927,3.3333333333333335,3,410.0,11.788617886178862,28.61788617886179,43.25203252032521,26.178861788617887,11.6260162601626,3,,,18.29268292682927,3.3333333333333335,25.365853658536587,28.61788617886179,11.6260162601626
2026,충남,비수도권,1272.0,748.3333333333334,524.0,41.19496855345912,224.33333333333337,17.636268343815516,3,1272.0,153.0,12.028301886792454,790.6666666666666,62.15932914046122,328.3333333333333,25.81236897274633,1059.0,3,1272.0,26.781970649895182,22.536687631027256,4.664570230607967,17.845911949685533,4.271488469601677,73.24423480083857,58.51677148846961,12.631027253668762,2.1226415094339623,3,1272.0,9.59119496855346,24.135220125786162,46.48846960167715,27.27987421383648,10.0104821802935,3,,,12.631027253668762,2.1226415094339623,22.536687631027256,24.135220125786162,10.0104821802935
2026,충북,비수도권,955.6666666666666,543.3333333333334,412.3333333333333,43.146145797000344,131.00000000000006,13.707708405999309,3,955.6666666666666,119.33333333333333,12.486920125566794,579.0,60.585978374607606,257.3333333333333,26.9271014998256,791.0,3,955.6666666666666,26.57830484827346,22.18346703871643,4.150680153470527,17.963027554935472,4.4645971398674575,73.42169515172654,54.65643529822114,16.881757935123826,1.8835019183815835,3,955.6666666666666,9.347750261597488,25.35751656784095,44.85524938960586,27.52005580746425,10.463899546564354,3,,,16.881757935123826,1.8835019183815835,22.18346703871643,25.35751656784095,10.463899546564354
