region_cd,province,district,region,year,metric_id,metric_name,category,direction,value
23010,인천,중구,인천 중구,2019,elementary_schools,초등학교수,학교 인프라,higher,14.0
23020,인천,동구,인천 동구,2019,elementary_schools,초등학교수,학교 인프라,higher,8.0
23040,인천,연수구,인천 연수구,2019,elementary_schools,초등학교수,학교 인프라,higher,29.0
23050,인천,남동구,인천 남동구,2019,elementary_schools,초등학교수,학교 인프라,higher,38.0
23060,인천,부평구,인천 부평구,2019,elementary_schools,초등학교수,학교 인프라,higher,42.0
23070,인천,계양구,인천 계양구,2019,elementary_schools,초등학교수,학교 인프라,higher,26.0
23080,인천,서구,인천 서구,2019,elementary_schools,초등학교수,학교 인프라,higher,44.0
23090,인천,미추홀구,인천 미추홀구,2019,elementary_schools,초등학교수,학교 인프라,higher,23.0
23510,인천,강화군,인천 강화군,2019,elementary_schools,초등학교수,학교 인프라,higher,20.0
23520,인천,옹진군,인천 옹진군,2019,elementary_schools,초등학교수,학교 인프라,higher,6.0
24010,광주,동구,광주 동구,2019,elementary_schools,초등학교수,학교 인프라,higher,11.0
24020,광주,서구,광주 서구,2019,elementary_schools,초등학교수,학교 인프라,higher,30.0
24030,광주,남구,광주 남구,2019,elementary_schools,초등학교수,학교 인프라,higher,23.0
24040,광주,북구,광주 북구,2019,elementary_schools,초등학교수,학교 인프라,higher,46.0
24050,광주,광산구,광주 광산구,2019,elementary_schools,초등학교수,학교 인프라,higher,45.0
25010,대전,동구,대전 동구,2019,elementary_schools,초등학교수,학교 인프라,higher,23.0
25020,대전,중구,대전 중구,2019,elementary_schools,초등학교수,학교 인프라,higher,27.0
25030,대전,서구,대전 서구,2019,elementary_schools,초등학교수,학교 인프라,higher,39.0
25040,대전,유성구,대전 유성구,2019,elementary_schools,초등학교수,학교 인프라,higher,38.0
25050,대전,대덕구,대전 대덕구,2019,elementary_schools,초등학교수,학교 인프라,higher,21.0
26010,울산,중구,울산 중구,2019,elementary_schools,초등학교수,학교 인프라,higher,21.0
26020,울산,남구,울산 남구,2019,elementary_schools,초등학교수,학교 인프라,higher,30.0
26030,울산,동구,울산 동구,2019,elementary_schools,초등학교수,학교 인프라,higher,16.0
26040,울산,북구,울산 북구,2019,elementary_schools,초등학교수,학교 인프라,higher,22.0
26510,울산,울주군,울산 울주군,2019,elementary_schools,초등학교수,학교 인프라,higher,30.0
31010,경기,수원시,경기 수원시,2019,elementary_schools,초등학교수,학교 인프라,higher,99.0
31020,경기,성남시,경기 성남시,2019,elementary_schools,초등학교수,학교 인프라,higher,72.0
31030,경기,의정부시,경기 의정부시,2019,elementary_schools,초등학교수,학교 인프라,higher,33.0
31040,경기,안양시,경기 안양시,2019,elementary_schools,초등학교수,학교 인프라,higher,41.0
31050,경기,부천시,경기 부천시,2019,elementary_schools,초등학교수,학교 인프라,higher,64.0
31060,경기,광명시,경기 광명시,2019,elementary_schools,초등학교수,학교 인프라,higher,25.0
31070,경기,평택시,경기 평택시,2019,elementary_schools,초등학교수,학교 인프라,higher,58.0
31080,경기,동두천시,경기 동두천시,2019,elementary_schools,초등학교수,학교 인프라,higher,11.0
31090,경기,안산시,경기 안산시,2019,elementary_schools,초등학교수,학교 인프라,higher,54.0
31100,경기,고양시,경기 고양시,2019,elementary_schools,초등학교수,학교 인프라,higher,84.0
31110,경기,과천시,경기 과천시,2019,elementary_schools,초등학교수,학교 인프라,higher,4.0
31120,경기,구리시,경기 구리시,2019,elementary_schools,초등학교수,학교 인프라,higher,16.0
31130,경기,남양주시,경기 남양주시,2019,elementary_schools,초등학교수,학교 인프라,higher,64.0
31140,경기,오산시,경기 오산시,2019,elementary_schools,초등학교수,학교 인프라,higher,23.0
31150,경기,시흥시,경기 시흥시,2019,elementary_schools,초등학교수,학교 인프라,higher,46.0
31160,경기,군포시,경기 군포시,2019,elementary_schools,초등학교수,학교 인프라,higher,26.0
31170,경기,의왕시,경기 의왕시,2019,elementary_schools,초등학교수,학교 인프라,higher,14.0
31180,경기,하남시,경기 하남시,2019,elementary_schools,초등학교수,학교 인프라,higher,20.0
31190,경기,용인시,경기 용인시,2019,elementary_schools,초등학교수,학교 인프라,higher,103.0
31200,경기,파주시,경기 파주시,2019,elementary_schools,초등학교수,학교 인프라,higher,57.0
31210,경기,이천시,경기 이천시,2019,elementary_schools,초등학교수,학교 인프라,higher,31.0
31220,경기,안성시,경기 안성시,2019,elementary_schools,초등학교수,학교 인프라,higher,35.0
31230,경기,김포시,경기 김포시,2019,elementary_schools,초등학교수,학교 인프라,higher,43.0
31240,경기,화성시,경기 화성시,2019,elementary_schools,초등학교수,학교 인프라,higher,92.0
31250,경기,광주시,경기 광주시,2019,elementary_schools,초등학교수,학교 인프라,higher,27.0
31260,경기,양주시,경기 양주시,2019,elementary_schools,초등학교수,학교 인프라,higher,33.0
31270,경기,포천시,경기 포천시,2019,elementary_schools,초등학교수,학교 인프라,higher,31.0
31280,경기,여주시,경기 여주시,2019,elementary_schools,초등학교수,학교 인프라,higher,23.0
31550,경기,연천군,경기 연천군,2019,elementary_schools,초등학교수,학교 인프라,higher,13.0
31570,경기,가평군,경기 가평군,2019,elementary_schools,초등학교수,학교 인프라,higher,13.0
31580,경기,양평군,경기 양평군,2019,elementary_schools,초등학교수,학교 인프라,higher,22.0
32010,강원,춘천시,강원 춘천시,2019,elementary_schools,초등학교수,학교 인프라,higher,40.0
32020,강원,원주시,강원 원주시,2019,elementary_schools,초등학교수,학교 인프라,higher,50.0
32030,강원,강릉시,강원 강릉시,2019,elementary_schools,초등학교수,학교 인프라,higher,34.0
32040,강원,동해시,강원 동해시,2019,elementary_schools,초등학교수,학교 인프라,higher,14.0
32050,강원,태백시,강원 태백시,2019,elementary_schools,초등학교수,학교 인프라,higher,12.0
32060,강원,속초시,강원 속초시,2019,elementary_schools,초등학교수,학교 인프라,higher,12.0
32070,강원,삼척시,강원 삼척시,2019,elementary_schools,초등학교수,학교 인프라,higher,19.0
32510,강원,홍천군,강원 홍천군,2019,elementary_schools,초등학교수,학교 인프라,higher,26.0
32520,강원,횡성군,강원 횡성군,2019,elementary_schools,초등학교수,학교 인프라,higher,16.0
32530,강원,영월군,강원 영월군,2019,elementary_schools,초등학교수,학교 인프라,higher,13.0
32540,강원,평창군,강원 평창군,2019,elementary_schools,초등학교수,학교 인프라,higher,19.0
32550,강원,정선군,강원 정선군,2019,elementary_schools,초등학교수,학교 인프라,higher,16.0
32560,강원,철원군,강원 철원군,2019,elementary_schools,초등학교수,학교 인프라,higher,16.0
32570,강원,화천군,강원 화천군,2019,elementary_schools,초등학교수,학교 인프라,higher,13.0
32580,강원,양구군,강원 양구군,2019,elementary_schools,초등학교수,학교 인프라,higher,10.0
32590,강원,인제군,강원 인제군,2019,elementary_schools,초등학교수,학교 인프라,higher,13.0
32600,강원,고성군,강원 고성군,2019,elementary_schools,초등학교수,학교 인프라,higher,13.0
32610,강원,양양군,강원 양양군,2019,elementary_schools,초등학교수,학교 인프라,higher,13.0
33020,충북,충주시,충북 충주시,2019,elementary_schools,초등학교수,학교 인프라,higher,37.0
33030,충북,제천시,충북 제천시,2019,elementary_schools,초등학교수,학교 인프라,higher,24.0
33040,충북,청주시,충북 청주시,2019,elementary_schools,초등학교수,학교 인프라,higher,92.0
33520,충북,보은군,충북 보은군,2019,elementary_schools,초등학교수,학교 인프라,higher,15.0
33530,충북,옥천군,충북 옥천군,2019,elementary_schools,초등학교수,학교 인프라,higher,12.0
33540,충북,영동군,충북 영동군,2019,elementary_schools,초등학교수,학교 인프라,higher,14.0
33550,충북,진천군,충북 진천군,2019,elementary_schools,초등학교수,학교 인프라,higher,15.0
33560,충북,괴산군,충북 괴산군,2019,elementary_schools,초등학교수,학교 인프라,higher,14.0
33570,충북,음성군,충북 음성군,2019,elementary_schools,초등학교수,학교 인프라,higher,21.0
33580,충북,단양군,충북 단양군,2019,elementary_schools,초등학교수,학교 인프라,higher,11.0
33590,충북,증평군,충북 증평군,2019,elementary_schools,초등학교수,학교 인프라,higher,4.0
34010,충남,천안시,충남 천안시,2019,elementary_schools,초등학교수,학교 인프라,higher,75.0
34020,충남,공주시,충남 공주시,2019,elementary_schools,초등학교수,학교 인프라,higher,28.0
34030,충남,보령시,충남 보령시,2019,elementary_schools,초등학교수,학교 인프라,higher,29.0
34040,충남,아산시,충남 아산시,2019,elementary_schools,초등학교수,학교 인프라,higher,46.0
34050,충남,서산시,충남 서산시,2019,elementary_schools,초등학교수,학교 인프라,higher,29.0
34060,충남,논산시,충남 논산시,2019,elementary_schools,초등학교수,학교 인프라,higher,33.0
34070,충남,계룡시,충남 계룡시,2019,elementary_schools,초등학교수,학교 인프라,higher,5.0
34080,충남,당진시,충남 당진시,2019,elementary_schools,초등학교수,학교 인프라,higher,30.0
34510,충남,금산군,충남 금산군,2019,elementary_schools,초등학교수,학교 인프라,higher,16.0
34530,충남,부여군,충남 부여군,2019,elementary_schools,초등학교수,학교 인프라,higher,24.0
34540,충남,서천군,충남 서천군,2019,elementary_schools,초등학교수,학교 인프라,higher,18.0
34550,충남,청양군,충남 청양군,2019,elementary_schools,초등학교수,학교 인프라,higher,12.0
34560,충남,홍성군,충남 홍성군,2019,elementary_schools,초등학교수,학교 인프라,higher,21.0
34570,충남,예산군,충남 예산군,2019,elementary_schools,초등학교수,학교 인프라,higher,24.0
34580,충남,태안군,충남 태안군,2019,elementary_schools,초등학교수,학교 인프라,higher,19.0
35010,전북,전주시,전북 전주시,2019,elementary_schools,초등학교수,학교 인프라,higher,73.0
35020,전북,군산시,전북 군산시,2019,elementary_schools,초등학교수,학교 인프라,higher,56.0
35030,전북,익산시,전북 익산시,2019,elementary_schools,초등학교수,학교 인프라,higher,60.0
35040,전북,정읍시,전북 정읍시,2019,elementary_schools,초등학교수,학교 인프라,higher,34.0
35050,전북,남원시,전북 남원시,2019,elementary_schools,초등학교수,학교 인프라,higher,27.0
35060,전북,김제시,전북 김제시,2019,elementary_schools,초등학교수,학교 인프라,higher,36.0
35510,전북,완주군,전북 완주군,2019,elementary_schools,초등학교수,학교 인프라,higher,29.0
35520,전북,진안군,전북 진안군,2019,elementary_schools,초등학교수,학교 인프라,higher,13.0
35530,전북,무주군,전북 무주군,2019,elementary_schools,초등학교수,학교 인프라,higher,10.0
35540,전북,장수군,전북 장수군,2019,elementary_schools,초등학교수,학교 인프라,higher,8.0
35550,전북,임실군,전북 임실군,2019,elementary_schools,초등학교수,학교 인프라,higher,15.0
35560,전북,순창군,전북 순창군,2019,elementary_schools,초등학교수,학교 인프라,higher,15.0
35570,전북,고창군,전북 고창군,2019,elementary_schools,초등학교수,학교 인프라,higher,21.0
35580,전북,부안군,전북 부안군,2019,elementary_schools,초등학교수,학교 인프라,higher,22.0
36010,전남,목포시,전남 목포시,2019,elementary_schools,초등학교수,학교 인프라,higher,33.0
36020,전남,여수시,전남 여수시,2019,elementary_schools,초등학교수,학교 인프라,higher,50.0
36030,전남,순천시,전남 순천시,2019,elementary_schools,초등학교수,학교 인프라,higher,42.0
36040,전남,나주시,전남 나주시,2019,elementary_schools,초등학교수,학교 인프라,higher,24.0
36060,전남,광양시,전남 광양시,2019,elementary_schools,초등학교수,학교 인프라,higher,28.0
36510,전남,담양군,전남 담양군,2019,elementary_schools,초등학교수,학교 인프라,higher,14.0
36520,전남,곡성군,전남 곡성군,2019,elementary_schools,초등학교수,학교 인프라,higher,8.0
36530,전남,구례군,전남 구례군,2019,elementary_schools,초등학교수,학교 인프라,higher,10.0
36550,전남,고흥군,전남 고흥군,2019,elementary_schools,초등학교수,학교 인프라,higher,17.0
36560,전남,보성군,전남 보성군,2019,elementary_schools,초등학교수,학교 인프라,higher,17.0
36570,전남,화순군,전남 화순군,2019,elementary_schools,초등학교수,학교 인프라,higher,16.0
36580,전남,장흥군,전남 장흥군,2019,elementary_schools,초등학교수,학교 인프라,higher,15.0
36590,전남,강진군,전남 강진군,2019,elementary_schools,초등학교수,학교 인프라,higher,14.0
36600,전남,해남군,전남 해남군,2019,elementary_schools,초등학교수,학교 인프라,higher,20.0
36610,전남,영암군,전남 영암군,2019,elementary_schools,초등학교수,학교 인프라,higher,16.0
36620,전남,무안군,전남 무안군,2019,elementary_schools,초등학교수,학교 인프라,higher,18.0
36630,전남,함평군,전남 함평군,2019,elementary_schools,초등학교수,학교 인프라,higher,11.0
36640,전남,영광군,전남 영광군,2019,elementary_schools,초등학교수,학교 인프라,higher,13.0
36650,전남,장성군,전남 장성군,2019,elementary_schools,초등학교수,학교 인프라,higher,13.0
36660,전남,완도군,전남 완도군,2019,elementary_schools,초등학교수,학교 인프라,higher,21.0
36670,전남,진도군,전남 진도군,2019,elementary_schools,초등학교수,학교 인프라,higher,10.0
36680,전남,신안군,전남 신안군,2019,elementary_schools,초등학교수,학교 인프라,higher,19.0
37010,경북,포항시,경북 포항시,2019,elementary_schools,초등학교수,학교 인프라,higher,66.0
37020,경북,경주시,경북 경주시,2019,elementary_schools,초등학교수,학교 인프라,higher,43.0
37030,경북,김천시,경북 김천시,2019,elementary_schools,초등학교수,학교 인프라,higher,27.0
37040,경북,안동시,경북 안동시,2019,elementary_schools,초등학교수,학교 인프라,higher,30.0
37050,경북,구미시,경북 구미시,2019,elementary_schools,초등학교수,학교 인프라,higher,50.0
37060,경북,영주시,경북 영주시,2019,elementary_schools,초등학교수,학교 인프라,higher,19.0
37070,경북,영천시,경북 영천시,2019,elementary_schools,초등학교수,학교 인프라,higher,18.0
37080,경북,상주시,경북 상주시,2019,elementary_schools,초등학교수,학교 인프라,higher,28.0
37090,경북,문경시,경북 문경시,2019,elementary_schools,초등학교수,학교 인프라,higher,17.0
37100,경북,경산시,경북 경산시,2019,elementary_schools,초등학교수,학교 인프라,higher,31.0
37520,경북,의성군,경북 의성군,2019,elementary_schools,초등학교수,학교 인프라,higher,16.0
37530,경북,청송군,경북 청송군,2019,elementary_schools,초등학교수,학교 인프라,higher,8.0
37540,경북,영양군,경북 영양군,2019,elementary_schools,초등학교수,학교 인프라,higher,6.0
37550,경북,영덕군,경북 영덕군,2019,elementary_schools,초등학교수,학교 인프라,higher,9.0
37560,경북,청도군,경북 청도군,2019,elementary_schools,초등학교수,학교 인프라,higher,11.0
37570,경북,고령군,경북 고령군,2019,elementary_schools,초등학교수,학교 인프라,higher,9.0
37580,경북,성주군,경북 성주군,2019,elementary_schools,초등학교수,학교 인프라,higher,12.0
37590,경북,칠곡군,경북 칠곡군,2019,elementary_schools,초등학교수,학교 인프라,higher,21.0
37600,경북,예천군,경북 예천군,2019,elementary_schools,초등학교수,학교 인프라,higher,12.0
37610,경북,봉화군,경북 봉화군,2019,elementary_schools,초등학교수,학교 인프라,higher,14.0
37620,경북,울진군,경북 울진군,2019,elementary_schools,초등학교수,학교 인프라,higher,13.0
37630,경북,울릉군,경북 울릉군,2019,elementary_schools,초등학교수,학교 인프라,higher,4.0
37310,경북,(구)군위군,경북 (구)군위군,2019,elementary_schools,초등학교수,학교 인프라,higher,7.0
38110,경남,창원시,경남 창원시,2019,elementary_schools,초등학교수,학교 인프라,higher,110.0
38030,경남,진주시,경남 진주시,2019,elementary_schools,초등학교수,학교 인프라,higher,45.0
38050,경남,통영시,경남 통영시,2019,elementary_schools,초등학교수,학교 인프라,higher,20.0
38060,경남,사천시,경남 사천시,2019,elementary_schools,초등학교수,학교 인프라,higher,18.0
38070,경남,김해시,경남 김해시,2019,elementary_schools,초등학교수,학교 인프라,higher,58.0
38080,경남,밀양시,경남 밀양시,2019,elementary_schools,초등학교수,학교 인프라,higher,21.0
38090,경남,거제시,경남 거제시,2019,elementary_schools,초등학교수,학교 인프라,higher,38.0
38100,경남,양산시,경남 양산시,2019,elementary_schools,초등학교수,학교 인프라,higher,37.0
38510,경남,의령군,경남 의령군,2019,elementary_schools,초등학교수,학교 인프라,higher,13.0
38520,경남,함안군,경남 함안군,2019,elementary_schools,초등학교수,학교 인프라,higher,16.0
38530,경남,창녕군,경남 창녕군,2019,elementary_schools,초등학교수,학교 인프라,higher,17.0
38540,경남,고성군,경남 고성군,2019,elementary_schools,초등학교수,학교 인프라,higher,19.0
38550,경남,남해군,경남 남해군,2019,elementary_schools,초등학교수,학교 인프라,higher,13.0
38560,경남,하동군,경남 하동군,2019,elementary_schools,초등학교수,학교 인프라,higher,16.0
38570,경남,산청군,경남 산청군,2019,elementary_schools,초등학교수,학교 인프라,higher,13.0
38580,경남,함양군,경남 함양군,2019,elementary_schools,초등학교수,학교 인프라,higher,13.0
38590,경남,거창군,경남 거창군,2019,elementary_schools,초등학교수,학교 인프라,higher,17.0
38600,경남,합천군,경남 합천군,2019,elementary_schools,초등학교수,학교 인프라,higher,17.0
39010,제주,제주시,제주 제주시,2019,elementary_schools,초등학교수,학교 인프라,higher,68.0
39020,제주,서귀포시,제주 서귀포시,2019,elementary_schools,초등학교수,학교 인프라,higher,45.0
29000,세종,세종시,세종 세종시,2019,elementary_schools,초등학교수,학교 인프라,higher,48.0
11010,서울,종로구,서울 종로구,2020,elementary_schools,초등학교수,학교 인프라,higher,13.0
11020,서울,중구,서울 중구,2020,elementary_schools,초등학교수,학교 인프라,higher,12.0
11030,서울,용산구,서울 용산구,2020,elementary_schools,초등학교수,학교 인프라,higher,15.0
11040,서울,성동구,서울 성동구,2020,elementary_schools,초등학교수,학교 인프라,higher,21.0
11050,서울,광진구,서울 광진구,2020,elementary_schools,초등학교수,학교 인프라,higher,22.0
11060,서울,동대문구,서울 동대문구,2020,elementary_schools,초등학교수,학교 인프라,higher,21.0
11070,서울,중랑구,서울 중랑구,2020,elementary_schools,초등학교수,학교 인프라,higher,23.0
11080,서울,성북구,서울 성북구,2020,elementary_schools,초등학교수,학교 인프라,higher,29.0
11090,서울,강북구,서울 강북구,2020,elementary_schools,초등학교수,학교 인프라,higher,14.0
11100,서울,도봉구,서울 도봉구,2020,elementary_schools,초등학교수,학교 인프라,higher,23.0
11110,서울,노원구,서울 노원구,2020,elementary_schools,초등학교수,학교 인프라,higher,42.0
11120,서울,은평구,서울 은평구,2020,elementary_schools,초등학교수,학교 인프라,higher,31.0
11130,서울,서대문구,서울 서대문구,2020,elementary_schools,초등학교수,학교 인프라,higher,19.0
11140,서울,마포구,서울 마포구,2020,elementary_schools,초등학교수,학교 인프라,higher,22.0
11150,서울,양천구,서울 양천구,2020,elementary_schools,초등학교수,학교 인프라,higher,30.0
11160,서울,강서구,서울 강서구,2020,elementary_schools,초등학교수,학교 인프라,higher,35.0
11170,서울,구로구,서울 구로구,2020,elementary_schools,초등학교수,학교 인프라,higher,26.0
11180,서울,금천구,서울 금천구,2020,elementary_schools,초등학교수,학교 인프라,higher,18.0
11190,서울,영등포구,서울 영등포구,2020,elementary_schools,초등학교수,학교 인프라,higher,23.0
11200,서울,동작구,서울 동작구,2020,elementary_schools,초등학교수,학교 인프라,higher,21.0
11210,서울,관악구,서울 관악구,2020,elementary_schools,초등학교수,학교 인프라,higher,22.0
11220,서울,서초구,서울 서초구,2020,elementary_schools,초등학교수,학교 인프라,higher,24.0
11230,서울,강남구,서울 강남구,2020,elementary_schools,초등학교수,학교 인프라,higher,33.0
11240,서울,송파구,서울 송파구,2020,elementary_schools,초등학교수,학교 인프라,higher,40.0
11250,서울,강동구,서울 강동구,2020,elementary_schools,초등학교수,학교 인프라,higher,28.0
21010,부산,중구,부산 중구,2020,elementary_schools,초등학교수,학교 인프라,higher,4.0
21020,부산,서구,부산 서구,2020,elementary_schools,초등학교수,학교 인프라,higher,11.0
21030,부산,동구,부산 동구,2020,elementary_schools,초등학교수,학교 인프라,higher,7.0
21040,부산,영도구,부산 영도구,2020,elementary_schools,초등학교수,학교 인프라,higher,14.0
21050,부산,부산진구,부산 부산진구,2020,elementary_schools,초등학교수,학교 인프라,higher,32.0
21060,부산,동래구,부산 동래구,2020,elementary_schools,초등학교수,학교 인프라,higher,22.0
21070,부산,남구,부산 남구,2020,elementary_schools,초등학교수,학교 인프라,higher,21.0
21080,부산,북구,부산 북구,2020,elementary_schools,초등학교수,학교 인프라,higher,27.0
21090,부산,해운대구,부산 해운대구,2020,elementary_schools,초등학교수,학교 인프라,higher,32.0
21100,부산,사하구,부산 사하구,2020,elementary_schools,초등학교수,학교 인프라,higher,26.0
21110,부산,금정구,부산 금정구,2020,elementary_schools,초등학교수,학교 인프라,higher,22.0
21120,부산,강서구,부산 강서구,2020,elementary_schools,초등학교수,학교 인프라,higher,18.0
21130,부산,연제구,부산 연제구,2020,elementary_schools,초등학교수,학교 인프라,higher,16.0
21140,부산,수영구,부산 수영구,2020,elementary_schools,초등학교수,학교 인프라,higher,10.0
21150,부산,사상구,부산 사상구,2020,elementary_schools,초등학교수,학교 인프라,higher,21.0
21510,부산,기장군,부산 기장군,2020,elementary_schools,초등학교수,학교 인프라,higher,21.0
22010,대구,중구,대구 중구,2020,elementary_schools,초등학교수,학교 인프라,higher,10.0
22020,대구,동구,대구 동구,2020,elementary_schools,초등학교수,학교 인프라,higher,32.0
22030,대구,서구,대구 서구,2020,elementary_schools,초등학교수,학교 인프라,higher,17.0
22040,대구,남구,대구 남구,2020,elementary_schools,초등학교수,학교 인프라,higher,11.0
22050,대구,북구,대구 북구,2020,elementary_schools,초등학교수,학교 인프라,higher,38.0
22060,대구,수성구,대구 수성구,2020,elementary_schools,초등학교수,학교 인프라,higher,34.0
22070,대구,달서구,대구 달서구,2020,elementary_schools,초등학교수,학교 인프라,higher,56.0
22510,대구,달성군,대구 달성군,2020,elementary_schools,초등학교수,학교 인프라,higher,32.0
23010,인천,중구,인천 중구,2020,elementary_schools,초등학교수,학교 인프라,higher,14.0
23020,인천,동구,인천 동구,2020,elementary_schools,초등학교수,학교 인프라,higher,8.0
23040,인천,연수구,인천 연수구,2020,elementary_schools,초등학교수,학교 인프라,higher,30.0
23050,인천,남동구,인천 남동구,2020,elementary_schools,초등학교수,학교 인프라,higher,39.0
23060,인천,부평구,인천 부평구,2020,elementary_schools,초등학교수,학교 인프라,higher,42.0
23070,인천,계양구,인천 계양구,2020,elementary_schools,초등학교수,학교 인프라,higher,26.0
23080,인천,서구,인천 서구,2020,elementary_schools,초등학교수,학교 인프라,higher,45.0
23090,인천,미추홀구,인천 미추홀구,2020,elementary_schools,초등학교수,학교 인프라,higher,23.0
23510,인천,강화군,인천 강화군,2020,elementary_schools,초등학교수,학교 인프라,higher,20.0
23520,인천,옹진군,인천 옹진군,2020,elementary_schools,초등학교수,학교 인프라,higher,6.0
24010,광주,동구,광주 동구,2020,elementary_schools,초등학교수,학교 인프라,higher,11.0
24020,광주,서구,광주 서구,2020,elementary_schools,초등학교수,학교 인프라,higher,30.0
24030,광주,남구,광주 남구,2020,elementary_schools,초등학교수,학교 인프라,higher,23.0
24040,광주,북구,광주 북구,2020,elementary_schools,초등학교수,학교 인프라,higher,46.0
24050,광주,광산구,광주 광산구,2020,elementary_schools,초등학교수,학교 인프라,higher,45.0
25010,대전,동구,대전 동구,2020,elementary_schools,초등학교수,학교 인프라,higher,23.0
25020,대전,중구,대전 중구,2020,elementary_schools,초등학교수,학교 인프라,higher,27.0
25030,대전,서구,대전 서구,2020,elementary_schools,초등학교수,학교 인프라,higher,39.0
25040,대전,유성구,대전 유성구,2020,elementary_schools,초등학교수,학교 인프라,higher,38.0
25050,대전,대덕구,대전 대덕구,2020,elementary_schools,초등학교수,학교 인프라,higher,21.0
26010,울산,중구,울산 중구,2020,elementary_schools,초등학교수,학교 인프라,higher,21.0
26020,울산,남구,울산 남구,2020,elementary_schools,초등학교수,학교 인프라,higher,31.0
26030,울산,동구,울산 동구,2020,elementary_schools,초등학교수,학교 인프라,higher,16.0
26040,울산,북구,울산 북구,2020,elementary_schools,초등학교수,학교 인프라,higher,22.0
26510,울산,울주군,울산 울주군,2020,elementary_schools,초등학교수,학교 인프라,higher,30.0
31010,경기,수원시,경기 수원시,2020,elementary_schools,초등학교수,학교 인프라,higher,99.0
31020,경기,성남시,경기 성남시,2020,elementary_schools,초등학교수,학교 인프라,higher,72.0
31030,경기,의정부시,경기 의정부시,2020,elementary_schools,초등학교수,학교 인프라,higher,34.0
31040,경기,안양시,경기 안양시,2020,elementary_schools,초등학교수,학교 인프라,higher,41.0
31050,경기,부천시,경기 부천시,2020,elementary_schools,초등학교수,학교 인프라,higher,64.0
31060,경기,광명시,경기 광명시,2020,elementary_schools,초등학교수,학교 인프라,higher,25.0
31070,경기,평택시,경기 평택시,2020,elementary_schools,초등학교수,학교 인프라,higher,61.0
31080,경기,동두천시,경기 동두천시,2020,elementary_schools,초등학교수,학교 인프라,higher,11.0
31090,경기,안산시,경기 안산시,2020,elementary_schools,초등학교수,학교 인프라,higher,55.0
31100,경기,고양시,경기 고양시,2020,elementary_schools,초등학교수,학교 인프라,higher,87.0
31110,경기,과천시,경기 과천시,2020,elementary_schools,초등학교수,학교 인프라,higher,4.0
31120,경기,구리시,경기 구리시,2020,elementary_schools,초등학교수,학교 인프라,higher,16.0
31130,경기,남양주시,경기 남양주시,2020,elementary_schools,초등학교수,학교 인프라,higher,65.0
31140,경기,오산시,경기 오산시,2020,elementary_schools,초등학교수,학교 인프라,higher,25.0
31150,경기,시흥시,경기 시흥시,2020,elementary_schools,초등학교수,학교 인프라,higher,46.0
31160,경기,군포시,경기 군포시,2020,elementary_schools,초등학교수,학교 인프라,higher,27.0
31170,경기,의왕시,경기 의왕시,2020,elementary_schools,초등학교수,학교 인프라,higher,14.0
31180,경기,하남시,경기 하남시,2020,elementary_schools,초등학교수,학교 인프라,higher,21.0
31190,경기,용인시,경기 용인시,2020,elementary_schools,초등학교수,학교 인프라,higher,103.0
31200,경기,파주시,경기 파주시,2020,elementary_schools,초등학교수,학교 인프라,higher,58.0
31210,경기,이천시,경기 이천시,2020,elementary_schools,초등학교수,학교 인프라,higher,31.0
31220,경기,안성시,경기 안성시,2020,elementary_schools,초등학교수,학교 인프라,higher,35.0
31230,경기,김포시,경기 김포시,2020,elementary_schools,초등학교수,학교 인프라,higher,44.0
31240,경기,화성시,경기 화성시,2020,elementary_schools,초등학교수,학교 인프라,higher,95.0
31250,경기,광주시,경기 광주시,2020,elementary_schools,초등학교수,학교 인프라,higher,29.0
31260,경기,양주시,경기 양주시,2020,elementary_schools,초등학교수,학교 인프라,higher,34.0
31270,경기,포천시,경기 포천시,2020,elementary_schools,초등학교수,학교 인프라,higher,31.0
31280,경기,여주시,경기 여주시,2020,elementary_schools,초등학교수,학교 인프라,higher,23.0
31550,경기,연천군,경기 연천군,2020,elementary_schools,초등학교수,학교 인프라,higher,13.0
31570,경기,가평군,경기 가평군,2020,elementary_schools,초등학교수,학교 인프라,higher,13.0
31580,경기,양평군,경기 양평군,2020,elementary_schools,초등학교수,학교 인프라,higher,22.0
32010,강원,춘천시,강원 춘천시,2020,elementary_schools,초등학교수,학교 인프라,higher,40.0
32020,강원,원주시,강원 원주시,2020,elementary_schools,초등학교수,학교 인프라,higher,50.0
32030,강원,강릉시,강원 강릉시,2020,elementary_schools,초등학교수,학교 인프라,higher,35.0
32040,강원,동해시,강원 동해시,2020,elementary_schools,초등학교수,학교 인프라,higher,14.0
32050,강원,태백시,강원 태백시,2020,elementary_schools,초등학교수,학교 인프라,higher,12.0
32060,강원,속초시,강원 속초시,2020,elementary_schools,초등학교수,학교 인프라,higher,12.0
32070,강원,삼척시,강원 삼척시,2020,elementary_schools,초등학교수,학교 인프라,higher,19.0
32510,강원,홍천군,강원 홍천군,2020,elementary_schools,초등학교수,학교 인프라,higher,24.0
32520,강원,횡성군,강원 횡성군,2020,elementary_schools,초등학교수,학교 인프라,higher,16.0
32530,강원,영월군,강원 영월군,2020,elementary_schools,초등학교수,학교 인프라,higher,13.0
32540,강원,평창군,강원 평창군,2020,elementary_schools,초등학교수,학교 인프라,higher,18.0
