region_cd,province,district,region,year,class_size_total,elementary_schools,elementary_students,elementary_teachers,fiscal_self_reliance,kindergartens,population,private_academies_per_1000,teacher_per_student,private_academies_per_1000_score,elementary_students_score,elementary_schools_score,elementary_teachers_score,kindergartens_score,teacher_per_student_score,class_size_total_score,population_score,fiscal_self_reliance_score,stability_score,private_education_access_score,school_infra_score,education_demand_score,academic_admissions_proxy_score,education_quality_score
33580,충북,단양군,충북 단양군,2016,14.1,11.0,1174.0,176.0,10.65,14.0,30503.0,0.4,7.24,5.842391304347825,15.79317962540498,29.65996116372025,19.766615085316143,22.01669747795877,93.89299503585218,88.42021793625621,8.542155085127972,9.465533696622641,16.391228570984932,7.380941495294763,50.63879322018859,12.61199883736467,8.895207367070006,17.721964556901096
32580,강원,양구군,강원 양구군,2016,16.67,10.0,1156.0,152.0,7.83,9.0,24010.0,0.7,8.28,16.03260869565217,15.458113390903987,26.712107114568756,15.902262452203791,9.112153109907089,88.15664644236072,71.98547091625312,2.3152943568681827,4.039284504787414,13.7660664254262,14.176160536547636,42.713233474173535,8.33173402080098,9.75158994806956,17.659035264611322
36530,전남,구례군,전남 구례군,2016,15.23,10.0,1051.0,147.0,6.61,12.0,27412.0,0.7,8.25,16.03260869565217,13.393213211487451,26.712107114568756,15.021101084032157,17.46229526445419,88.32211803640375,81.19404512201362,5.7625749889578595,1.6917582586743019,13.767800525344835,13.617541581689016,45.62027361527339,7.144706644368911,8.47259217803585,17.511190873894716
32600,강원,고성군,강원 고성군,2016,13.01,14.0,973.0,164.0,9.18,11.0,30114.0,0.6,16.42,12.635869565217389,11.721168245160738,37.21983027557254,17.904761817141882,14.914814231298083,43.258687258687246,95.39059702256101,8.208252180082445,6.6369569902404475,15.76702583171961,11.644562546965183,41.887235500344346,10.947780848234014,9.787383347301851,17.23754928717006
36630,전남,함평군,전남 함평군,2016,16.58,11.0,1047.0,145.0,7.75,12.0,34397.0,0.6,7.97,12.635869565217389,13.310529625675935,29.65996116372025,14.660272151081037,17.46229526445419,89.86651958080529,72.56100680411318,11.667753698710804,3.885348357501308,16.08758315519526,11.390757390105831,44.701909837166134,9.515206692939552,8.482531624119307,17.134028833401462
36520,전남,곡성군,전남 곡성군,2016,17.28,8.0,999.0,128.0,7.78,8.0,30400.0,0.9,18.09,22.82608695652174,12.292948819385591,19.913594751815886,11.377185448026232,5.758894292419591,34.04743519029233,68.08461656520181,8.454160065250028,3.9430744127335977,12.66544137963098,18.940321261239905,28.117259807331504,7.886764175849691,12.033251301454165,16.731810425633522
36510,전남,담양군,전남 담양군,2016,18.42,14.0,1428.0,186.0,10.52,15.0,47229.0,0.3,12.37,2.4456521739130417,20.04088018027478,37.21983027557254,21.22415313567279,24.07073417017657,65.59735245449531,60.794495318974775,19.91568332361687,9.215387457282716,23.43911114233696,5.220635267054666,41.63898401925321,15.785974663660236,8.203599443125318,15.894918973570519
37610,경북,봉화군,경북 봉화군,2016,13.6,14.0,1003.0,163.0,6.0,17.0,33539.0,0.4,6.8,5.842391304347825,12.379593305815195,37.21983027557254,17.743542369510198,27.81935859934976,96.31991174848318,91.6176395354786,11.010593845933512,0.517995135617745,16.93694086180216,5.697452079185051,53.64026569418688,8.13438809020008,4.2501825505887485,15.779348784389637
33560,충북,괴산군,충북 괴산군,2016,13.22,15.0,1092.0,181.0,7.75,16.0,38973.0,0.4,14.29,5.842391304347825,14.223040170495366,39.40632757562461,20.50539593369925,26.000205057762386,55.00717043574186,94.04767995088761,14.917078293451336,3.885348357501308,19.467909088408007,6.386899748935602,46.71861533453999,11.159744132304954,6.227283419439002,15.775335091686522
36680,전남,신안군,전남 신안군,2016,10.17,19.0,951.0,205.0,5.81,22.0,42652.0,0.2,4.98,0.0,11.22530334420252,46.9661966874769,23.790478686690182,35.620754014238855,100.0,100.0,17.26381132900307,0.15239678581324329,20.18503440829756,1.1453898522922386,60.68397211130375,9.615070269135938,2.068294341551145,15.552411941199036
35530,전북,무주군,전북 무주군,2016,15.14,10.0,1075.0,124.0,7.89,9.0,24949.0,0.5,7.76,9.239130434782608,13.882807241881867,26.712107114568756,10.541824498193014,9.112153109907089,91.02482073910645,81.76958100987363,3.3133206216893245,4.154736615251992,13.277821230361482,8.94083904256294,43.90358086374408,8.229875391475243,7.159058645340954,15.509057849359346
35520,전북,진안군,전북 진안군,2016,12.51,13.0,915.0,161.0,6.23,12.0,26069.0,0.4,5.8,5.842391304347825,10.38862700924926,34.88242426486616,17.418133164647003,17.46229526445419,100.0,98.5880186217834,4.45572733716861,0.9605615590652998,13.507516558748446,5.56474041304559,53.66796615815979,6.762635786397675,4.132962120155302,15.3326751874893
35540,전북,장수군,전북 장수군,2016,14.7,8.0,993.0,120.0,6.25,8.0,23628.0,0.6,7.26,12.635869565217389,12.16233007997066,19.913594751815886,9.679292624588468,5.758894292419591,93.7826806398235,84.58331201718934,1.89806551662226,0.9990455958868254,10.633303645335186,10.842992021293131,42.939574781775804,5.258010396406814,6.559863528667977,15.129138363071277
37530,경북,청송군,경북 청송군,2016,14.36,8.0,688.0,100.0,6.05,8.0,26301.0,0.5,6.52,9.239130434782608,4.20775018716438,19.913594751815886,4.887829971800565,5.758894292419591,97.86431329288472,86.75755870466057,4.686224226653746,0.6142052276715608,7.492461311941491,7.442253628954127,42.99288498668532,3.873656021831885,4.517147047436892,13.142068669126227
37540,경북,영양군,경북 영양군,2016,14.41,6.0,543.0,80.0,4.1,8.0,17713.0,0.5,7.24,9.239130434782608,0.0,11.399325921127716,0.0,5.758894292419591,93.89299503585218,86.43781654473833,0.0,0.0,2.2798651842255433,6.929347826086955,39.20986164420658,1.1399325921127716,3.6356638018603933,11.296458965253715
23520,인천,옹진군,인천 옹진군,2016,11.53,6.0,632.0,83.0,8.95,10.0,21351.0,0.2,6.26,0.0,2.3678485011322885,11.399325921127716,0.0,12.145544687669654,99.29840044125758,100.0,0.0,6.194390566792892,3.4637894347916873,1.1659434351321627,43.961376975627516,5.02041710407532,3.5040709815548916,11.119531757482504
37630,경북,울릉군,경북 울릉군,2016,12.7,4.0,291.0,39.0,10.5,6.0,10001.0,0.2,6.13,0.0,0.0,0.0,0.0,0.0,100.0,97.37299841407889,0.0,9.176903420461192,0.0,1.3765355130691788,39.47459968281578,5.047296881253656,4.657278485884055,10.462158668437175
37310,경북,(구)군위군,경북 (구)군위군,2016,13.52,7.0,499.0,83.0,5.7,8.0,24171.0,0.3,6.42,2.4456521739130417,0.0,15.923229231886154,0.0,5.758894292419591,98.41588527302812,92.12922699135419,2.4891573124226345,0.0,3.9313930401040214,1.8342391304347814,42.15750244311663,1.9656965200520107,1.2119740432251922,9.83678857073432
11230,서울,강남구,서울 강남구,2017,27.3,33.0,24371.0,1595.0,58.19,38.0,556164.0,4.0,14.21,100.0,81.7623909793958,64.94332442186757,78.03414480082265,52.3317814209131,53.34365602980117,0.0,83.95857766967431,99.71319964491384,79.05743367497371,98.13321904467666,51.01569950367637,90.28285709321969,97.50865796204113,86.39100325048224
31020,경기,성남시,경기 성남시,2017,26.12,72.0,47213.0,2912.0,58.65,131.0,967510.0,2.0,16.93,58.21287779237846,96.13156549786945,90.83019304733772,93.95137356134589,91.06525826725829,38.08401777299044,6.5304851143353915,98.34296008100935,100.0,95.73470938270508,68.27281489407079,64.23657131735793,98.06077641645908,83.84552390950425,77.9786678361482
31190,경기,용인시,경기 용인시,2017,26.68,100.0,67328.0,3830.0,58.1,171.0,1004081.0,1.8,18.56,51.6425755584757,100.0,100.0,100.0,99.47415282112726,28.939455141151655,2.8966698678848672,99.30689131823691,99.54248514783876,99.79206739547107,63.66330444103259,66.28834792497639,99.64440052904686,81.61818210161688,76.7783789969207
31240,경기,화성시,경기 화성시,2017,25.8,83.0,52593.0,3071.0,64.34,148.0,691086.0,1.7,19.03,48.357424441524316,98.47649926420762,95.58535288417714,95.35730745192285,94.91383779543841,26.302679412952727,8.606950969449983,89.60154986153118,100.0,95.23578516739859,61.115718257564005,64.17539918561243,97.69406762048892,80.21196927185534,74.64928549739155
11220,서울,서초구,서울 서초구,2017,27.43,24.0,22939.0,1343.0,52.46,28.0,441102.0,2.5,12.14,74.63863337713535,80.44656976765799,54.526065799329196,73.4879303527568,42.91985060503308,64.95668955612405,0.0,77.93665730446685,88.84437666446635,74.50949523503489,77.35028850928725,48.706511250034815,82.09682629459104,82.0852000313955,73.61194751815218
35010,전북,전주시,전북 전주시,2017,26.14,71.0,38417.0,2390.0,29.77,125.0,648964.0,3.1,18.27,94.34954007884365,91.65158531480066,90.36288978303124,88.72735400751714,89.58738554333365,30.566401867061614,6.400705998390734,87.96771899151653,45.80535512409047,90.28868631146155,86.79811685922637,61.085945863076056,65.75470920824048,69.29413910428092,73.42250665847655
31010,경기,수원시,경기 수원시,2017,26.5,97.0,68095.0,3985.0,51.87,197.0,1202628.0,1.7,16.46,48.357424441524316,100.0,100.0,100.0,100.0,40.72079350118935,4.0646819113868276,100.0,87.72524829475185,100.0,59.426855575356015,68.95709508251524,93.24888656211351,74.40459767515817,72.92818797597432
31100,경기,고양시,경기 고양시,2017,26.38,83.0,54467.0,3138.0,46.07,175.0,1041983.0,1.9,15.28,54.92772667542708,99.23730029916445,95.58535288417714,95.92807575587281,100.0,47.34078362730578,4.843356607054801,100.0,76.72364737213483,98.73572072641765,62.628072142306976,68.53591756267573,86.60400140292477,71.15791286183939,71.77036526053865
26020,울산,남구,울산 남구,2017,25.65,30.0,16491.0,1069.0,32.36,46.0,335439.0,3.3,14.7,100.0,73.27547836634847,61.81381337167199,67.45652431635139,58.25934379715781,50.59467707912571,9.580294339034978,70.82229275549913,50.71813898436255,70.24718968415837,89.93526868428923,50.000789606628054,59.35479736516116,71.62220259144569,70.88297839302818
38110,경남,창원시,경남 창원시,2017,24.75,110.0,57188.0,3814.0,40.98,197.0,1057032.0,1.8,16.42,51.6425755584757,100.0,100.0,100.0,100.0,40.94519994614244,15.420354556544751,100.0,67.06879414866577,100.0,58.79225079115664,71.27311090053743,81.88783678176617,65.15337886487626,68.72148659418228
37050,경북,구미시,경북 구미시,2017,25.42,48.0,26881.0,1668.0,43.73,101.0,421799.0,2.1,16.97,61.49802890932984,83.89242234649319,77.32471764158463,79.21730018724527,82.87440530061488,37.859611328037346,11.072754172398575,76.77410645079587,72.28507044818245,80.44338663680227,65.35552448387406,57.48690247030766,75.78386094757684,69.34511604093741,67.29732112548162
34010,충남,천안시,충남 천안시,2017,26.3,73.0,39092.0,2454.0,42.96,110.0,631531.0,1.9,20.45,54.92772667542708,92.03006616644181,91.29113824659316,89.42615183082376,85.5606696035713,18.336250617117727,5.362473070833445,87.26026684443636,70.82451308431779,90.45134078587046,61.02247858586215,58.188610785150495,79.57764928098791,67.23646626459049,66.5746200436076
29000,세종,세종시,세종 세종시,2017,20.51,43.0,20764.0,1536.0,57.98,53.0,280100.0,1.3,15.28,35.2168199737188,78.28196033083836,73.67830380204565,77.03765538261884,62.6699741921918,47.34078362730578,42.93352713681313,66.13820331065608,99.3148658184053,73.71810191902513,49.13804088613373,61.45043288771639,87.56812914309357,72.46444285097274,65.59195616609051
38070,경남,김해시,경남 김해시,2017,26.13,58.0,35186.0,2174.0,35.19,92.0,532132.0,2.2,16.19,64.78318002628123,89.74260556238882,83.61661944994438,86.2225609446472,79.93984028861195,42.235537004622756,6.465595556363084,82.81098078658704,56.08616150350154,86.4379209071594,65.97456980147504,60.01016668163963,69.57921900238611,63.05432427732097,65.46948045568261
31040,경기,안양시,경기 안양시,2017,26.19,41.0,29890.0,1699.0,45.15,83.0,587764.0,1.9,18.95,54.92772667542708,86.19800126816787,72.10225454043872,79.70415858785982,76.70635324791975,26.751492302858935,6.076258208529069,85.39431439034098,74.97856584647835,83.13774585927398,61.06238001035885,52.417993644518255,78.49718408179169,68.5482656637156,65.29825733635843
31150,경기,시흥시,경기 시흥시,2017,25.9,40.0,25140.0,1524.0,54.61,67.0,419664.0,1.5,17.76,41.78712220762156,82.43743877451597,71.28585480681035,76.83030348663314,69.99337300520101,33.42758404021362,7.958055389726695,76.64226880937463,92.92255631681576,78.46857099143244,53.52246898069013,52.24088066978857,86.2198195312391,72.21710213091644,65.02644894669717
31090,경기,안산시,경기 안산시,2017,25.78,54.0,36926.0,2160.0,44.58,98.0,677710.0,1.5,17.43,41.78712220762156,90.79143885394224,81.23817291389796,86.0517286403123,81.92602040939938,35.278937211076695,8.736730085394655,89.0937677549569,73.89737403166943,88.37148433623778,51.504091645860804,58.852603263561846,80.28972594283997,63.65958562544069,62.7816569423407
33040,충북,청주시,충북 청주시,2017,24.87,89.0,49407.0,3293.0,33.16,141.0,835590.0,1.7,17.72,48.357424441524316,97.118589604424,97.92275889488351,97.20313962119381,93.38515979193605,33.651990485166735,14.641679860876792,94.53454989873656,52.235601180585576,96.50421155080967,53.815267468673476,67.55184472227427,72.12575694450571,56.00895768921754,62.10171061103849
11240,서울,송파구,서울 송파구,2017,25.34,39.0,31191.0,2103.0,42.75,56.0,664496.0,1.6,14.14,45.07227332457294,87.12379689041538,70.44929503121537,85.34457886665705,64.38761057909373,53.73636730846909,11.59187063617722,88.58219762173843,70.42617925780924,84.22641673797229,53.08051157114264,58.14979289870067,76.49141711626046,62.66313109324362,62.03808478339369
31230,경기,김포시,경기 김포시,2017,24.44,42.0,25578.0,1492.0,44.79,91.0,392092.0,1.6,16.15,45.07227332457294,82.81275571053848,72.89944307450197,76.26928555002588,79.59639332684708,42.459943449575874,17.43193085368702,74.87669670802558,74.29570785817799,78.4492754825773,53.22983674321025,57.565043862086505,75.94663927775963,64.01041201363137,61.99954306526259
31050,경기,부천시,경기 부천시,2017,24.82,64.0,40820.0,2504.0,38.62,126.0,850329.0,1.5,16.75,41.78712220762156,92.9699649120069,86.89778981618305,89.95952696748823,89.8385215116227,39.09384677527938,14.966127650738443,94.98882458111399,62.592280669807806,92.36118779357426,50.02618024738803,64.15721281705564,75.95785001958107,58.3140658610639,61.345253288562574
31070,경기,평택시,경기 평택시,2017,24.61,54.0,28674.0,1788.0,42.11,108.0,481530.0,1.4,16.33,38.501971090670175,85.2955101598661,81.23817291389796,81.05409399774875,84.98304397159308,41.450114447286936,16.328808368157397,80.21494022929095,69.21220950083081,82.95987173149993,47.78786075911387,60.81439924104461,75.2818755832136,59.41048504232975,59.76265851269905
24020,광주,서구,광주 서구,2017,23.63,30.0,17461.0,1203.0,21.88,60.0,306957.0,2.6,13.93,77.92378449408673,74.5173922430628,61.81381337167199,70.57791050136385,66.54223507409553,54.914501144472865,22.687985049445842,68.5169909569843,30.83938421384077,70.1765560829611,70.52048522694744,55.50907279957343,48.32406974693983,53.302637550358966,59.00618965929563
38030,경남,진주시,경남 진주시,2017,24.41,45.0,19689.0,1350.0,23.38,52.0,346681.0,2.5,18.03,74.63863337713535,77.12682993894008,75.18428282248996,73.62535669103586,62.0761525187977,31.91284053678021,17.626599527604014,71.67873389403336,33.684625831758964,75.10389170217803,68.74435190150936,52.662506627953455,52.22214856160945,53.995117276111735,58.94285894822734
11150,서울,양천구,서울 양천구,2017,25.74,30.0,24526.0,1540.0,28.46,50.0,471154.0,2.2,14.59,64.78318002628123,81.90015178552218,61.81381337167199,77.10641308377278,60.85413514734209,51.21179480274673,8.996288317283998,79.64899549555646,43.32051077777525,77.20753721576241,63.27547681492943,52.80910284138505,58.335041946381494,55.55017347164327,58.82014880699416
31210,경기,이천시,경기 이천시,2017,23.65,31.0,12988.0,879.0,43.83,54.0,213142.0,1.7,15.99,48.357424441524316,68.08691723791479,62.88942591936306,62.284878596259354,63.252899437919766,43.35756922938827,22.5582059335012,59.040683315009055,72.47475322271033,64.33354879733272,53.947973038341274,50.82019478120331,68.62354280926131,62.63368156850845,58.648744199551416
22010,대구,중구,대구 중구,2017,24.64,10.0,4144.0,304.0,26.75,12.0,78986.0,3.7,13.17,100.0,43.26675121041944,26.712107114568756,34.253411129146286,17.430478972226407,59.17822359858175,16.134139694240403,33.25040936830083,40.07693533334851,36.95091983861372,85.33821542104423,31.58281870959872,38.35443679212757,62.44920059601323,58.2535000577868
39010,제주,제주시,제주 제주시,2017,26.43,67.0,29884.0,1902.0,33.68,74.0,478700.0,1.7,18.61,48.357424441524316,86.19363895437712,88.42642276560602,82.68831567191485,73.10606699333312,28.658947084960275,4.51890881719315,80.06180038955142,53.22195160813056,84.80064414717519,52.87072496780054,55.95884470053057,67.36271351034055,55.167452573297055,57.947661436345236
36020,전남,여수시,전남 여수시,2017,22.88,51.0,14692.0,1060.0,30.1,76.0,286382.0,2.0,14.08,58.21287779237846,70.76555550038944,79.33792070433078,67.2330686511701,73.94212931185456,54.072976975898754,27.554701897370677,66.71444510990315,46.431308280032475,71.26469542403183,57.70091013632766,60.09270647509075,57.63128949101431,53.74610638982733,57.66057444771839
31130,경기,남양주시,경기 남양주시,2017,26.14,60.0,41985.0,2339.0,35.41,110.0,665321.0,1.4,16.52,38.501971090670175,93.58144177806325,84.7460223495416,88.15697467661266,85.5606696035713,40.3841838337597,6.400705998390734,88.61443339858774,56.50346360746287,90.32425537851627,46.71014203692839,61.17952654602727,71.55996058445956,53.865277368745126,57.658737987502256
31060,경기,광명시,경기 광명시,2017,26.16,24.0,19436.0,1152.0,40.0,51.0,332790.0,1.7,14.27,48.357424441524316,76.84580651285842,54.526065799329196,69.43290357883085,61.47101927877202,53.007046362371526,6.270926882446076,70.61630837757626,65.20990295829256,70.51300892956793,53.734134426172965,49.33968659535288,67.27966076620196,59.78248236341917,57.540521917356905
11010,서울,종로구,서울 종로구,2017,24.6,13.0,5561.0,466.0,50.77,17.0,154770.0,1.9,18.39,54.92772667542708,49.65660652869669,34.88242426486616,45.523495109043374,27.768671743505084,29.893182532202317,16.393697926129718,50.72650541982121,85.63873777494518,47.022739743267934,59.007266325681755,31.780035483426243,68.129845321419,69.69666818228454,57.53780123445138
24050,광주,광산구,광주 광산구,2017,24.94,45.0,31279.0,1969.0,20.34,91.0,404131.0,2.3,16.88,68.06833114323258,87.18501642873144,75.18428282248996,83.60369344324324,79.59639332684708,38.364525829181815,14.18745295507047,75.66241049561462,27.918269486111424,81.32808792754811,63.957490423214296,58.38763468118632,51.65984135969877,49.499115735700954,57.52988938424406
22060,대구,수성구,대구 수성구,2017,26.37,34.0,23967.0,1556.0,25.81,54.0,439211.0,2.2,15.11,64.78318002628123,81.39916464220856,65.9253917204569,77.37967062634597,63.252899437919766,48.294511018356445,4.908246165027123,77.82504019666308,38.293917252786436,77.23217272419458,62.47138907184974,52.65848235304255,55.6077826190194,52.979732967253035,57.369809111401985
37010,경북,포항시,경북 포항시,2017,23.98,64.0,26717.0,1749.0,30.87,115.0,513832.0,1.5,14.67,41.78712220762156,83.75944645392359,86.89778981618305,80.47100969011485,86.96039091157868,50.762981912840544,20.416850520414258,81.90179107829897,47.89186564389715,83.8298185136881,46.900066147693096,64.77733550915309,64.06746303829131,49.822305504954244,55.773788979052924
34040,충남,아산시,충남 아산시,2017,24.6,45.0,20778.0,1306.0,42.56,60.0,311453.0,1.3,18.81,35.2168199737188,78.29660610196501,75.18428282248996,72.74943132768338,66.54223507409553,27.536914860194784,16.393697926129718,68.89476552389495,70.06578198620628,74.85358927264899,44.75214288841654,51.99167221479807,72.04814442363968,57.706316802926416,55.685773477540906
23080,인천,서구,인천 서구,2017,25.61,44.0,31686.0,1977.0,36.7,85.0,516017.0,1.3,15.12,35.2168199737188,87.46593467967976,74.43966055114505,83.71090538583593,77.45388266785446,48.238409407118176,9.839852570924293,82.01203492743157,58.95037139887253,83.22450992829836,44.00176415808796,59.04939325247465,69.66166249954509,53.08276144358113,55.54571120234233
31200,경기,파주시,경기 파주시,2017,24.64,57.0,27888.0,1689.0,38.34,99.0,437848.0,1.2,15.45,31.931668856767416,84.6915575139727,83.03747800500241,79.5480843261516,82.24530485119205,46.387056236255106,16.134139694240403,77.74429009536209,62.06116890112976,82.27656138659545,41.727082729142296,61.33555159631629,71.03734571322047,53.240552336949634,55.52683076540367
31250,경기,광주시,경기 광주시,2017,27.95,26.0,17608.0,946.0,51.61,39.0,345947.0,1.1,18.07,28.64651773981604,74.69955694571232,57.13342502738842,64.22603613548243,53.13609107857107,31.688434091827105,0.0,71.62366940743512,87.23207308097936,70.26356430056437,42.03965496158017,41.79129451949937,79.37444449753522,63.45721973376314,55.42666620216137
38090,경남,거제시,경남 거제시,2017,25.4,37.0,17487.0,1126.0,32.4,56.0,254073.0,1.8,15.15,51.6425755584757,74.54972321409737,68.71153209967731,68.82952893566467,64.38761057909373,48.07010457340335,11.202533288343247,63.60446796643383,50.7940120941737,70.0985084169143,53.80600580439257,52.46235781306501,59.25847469954782,53.569678340089254,55.098873431735434
38100,경남,양산시,경남 양산시,2017,25.65,36.0,19371.0,1277.0,36.89,64.0,338535.0,1.5,16.22,41.78712220762156,76.77301616230812,67.8080399028547,72.15584293662245,68.55996289812016,42.06723217090796,9.580294339034978,71.0609838660999,59.3107686704755,73.26641122155497,47.91425857251831,52.214068451433164,65.41547757142361,54.52821995663912,54.65119944582515
11190,서울,영등포구,서울 영등포구,2017,22.71,23.0,13905.0,1092.0,41.96,42.0,368550.0,1.3,12.5,35.2168199737188,69.5692942190928,53.1430595074587,68.01914722743795,55.43361251458167,62.93703155154616,28.6578243829003,73.26798837795597,68.92768533903899,67.39365552442493,43.70869720305423,54.26741177242777,68.12858998772927,56.198326968350145,54.4145608802875
26510,울산,울주군,울산 울주군,2017,23.41,31.0,13554.0,903.0,34.35,51.0,220718.0,1.7,14.13,48.357424441524316,69.01376498105344,62.88942591936306,62.996702095466674,61.47101927877202,53.792468919707375,24.115555324837118,59.94810503194661,54.49282619746736,65.06919918398332,51.343368758868685,53.12931844846398,59.054965751546035,53.60241841127983,54.221304662668416
35020,전북,군산시,전북 군산시,2017,23.74,56.0,15680.0,1132.0,22.84,70.0,274997.0,2.1,17.78,61.49802890932984,72.17972249334572,82.4482640315114,68.96999569378983,71.36488963866324,33.31538081773708,21.97419991175022,65.66051564435008,32.66033884930841,72.27766874628017,58.24054475872821,55.49480132144668,50.49303461559242,48.12534616896091,54.19656617224894
31160,경기,군포시,경기 군포시,2017,26.15,26.0,15850.0,978.0,37.52,49.0,281205.0,1.6,15.17,45.07227332457294,72.41403426719462,57.13342502738842,65.10518696526674,60.22503469791922,47.957901350926804,6.335816440418412,66.24049469378176,60.50577015000115,67.50585054720952,50.121473942649345,47.5954805097513,63.41039714274566,55.74931609523692,54.16718521208846
35030,전북,익산시,전북 익산시,2017,22.53,61.0,15896.0,1211.0,17.75,87.0,300187.0,2.2,17.26,64.78318002628123,72.47700435000694,85.29691171541043,70.753106576288,78.18422597184441,36.232664602127365,29.825836426402248,67.93757533418295,23.005485625839345,73.67915711834044,59.28590829858752,59.686993088636676,45.86874543588152,44.57518593371976,53.65999655871877
23040,인천,연수구,인천 연수구,2017,26.1,27.0,20803.0,1214.0,33.14,42.0,335142.0,1.7,17.85,48.357424441524316,78.32273473823632,58.365522608604614,70.8185071303059,55.43361251458167,32.92266953906915,6.660264230280049,70.79927936490998,52.197664625680005,72.07425570031208,51.92999149881887,45.60935993535448,60.829706657368234,53.35863436700267,53.4366285304382
31030,경기,의정부시,경기 의정부시,2017,25.19,33.0,21918.0,1306.0,30.65,66.0,441584.0,1.6,16.74,45.07227332457294,79.45723410716482,64.94332442186757,72.74943132768338,69.52271944058694,39.149948386517664,12.565214005762186,77.96503104082845,47.47456353993581,76.10679125020447,48.87111293513656,51.94746311083837,60.19154386670869,50.08038528655211,52.9090132311908
24040,광주,북구,광주 북구,2017,23.88,46.0,23464.0,1691.0,14.14,105.0,438780.0,2.2,16.5,64.78318002628123,80.93827582331063,75.91289046364999,79.5793729290026,84.09642267207049,40.49638705623625,21.065746100137574,77.79953298877183,16.157937465382894,78.99157590101686,59.10490322184942,60.00431135706599,44.335739765303494,41.85809068860425,52.88970020439566
36010,전남,목포시,전남 목포시,2017,24.87,33.0,15569.0,936.0,20.96,58.0,234379.0,2.2,15.9,64.78318002628123,72.0253558762753,64.94332442186757,63.94520005195673,65.48318585507916,43.862483730532745,14.641679860876792,61.50831760330924,29.094302688184282,67.45383810350394,60.15406601056609,50.498275493906476,46.12751773643956,47.17916660661348,52.591444449576294
22070,대구,달서구,대구 달서구,2017,25.03,55.0,32135.0,2266.0,23.66,83.0,578068.0,1.6,17.07,45.07227332457294,87.77168631746416,81.84862095234308,87.31853711382517,76.70635324791975,37.298595215654586,13.60344693331949,84.96215637363555,34.21573760043703,85.74421426129136,47.71373426524168,59.88571988590769,57.30217849501284,44.42770206702573,52.50211236417825
25040,대전,유성구,대전 유성구,2017,24.58,38.0,23055.0,1579.0,30.92,74.0,348428.0,1.5,17.99,41.78712220762156,80.55617501467201,69.5915542924264,77.76759835821564,73.10606699333312,32.13724698173331,16.523477042074404,71.80932582044642,47.98670703116109,75.73919611195521,46.59396521185753,54.0582653018007,60.234478172382616,49.12750179269254,52.35022469318031
26040,울산,북구,울산 북구,2017,24.26,20.0,13844.0,853.0,31.38,39.0,200718.0,1.8,13.65,51.6425755584757,69.47376320289106,48.61915619670026,61.49148894241237,53.13609107857107,56.485346259144556,18.59994289718898,57.48036548620217,48.85924779398933,61.70482248664623,53.008195158244284,48.08417496799551,54.2513093698727,51.74253071249931,52.264990284635395
11250,서울,강동구,서울 강동구,2017,24.01,27.0,20161.0,1442.0,30.12,35.0,436223.0,1.5,13.38,41.78712220762156,77.64158981276924,58.365522608604614,75.36815923812925,49.78894189677789,58.00008976257798,20.22218184649725,77.6476888265528,46.46924483493805,73.78820607607139,46.074887362233795,53.62793993758497,58.570108206613156,48.08719560433719,51.449139412283834
21090,부산,해운대구,부산 해운대구,2017,25.03,33.0,20391.0,1276.0,28.61,40.0,412039.0,1.6,15.82,45.07227332457294,77.88807526737958,64.94332442186757,72.13513490376336,53.92053919475735,44.31129662043893,13.60344693331949,76.1658823883,43.60503493956707,74.78246723455331,48.13376776110273,50.69347820027965,57.479599070669565,47.950585970000276,51.32506498171493
11020,서울,중구,서울 중구,2017,22.47,12.0,5283.0,398.0,58.4,14.0,125709.0,1.0,18.61,25.361366622864658,48.542407358698945,32.37172401685387,41.36040589285505,21.976583067439357,28.658947084960275,30.215173774236263,45.323378752596064,100.0,44.34256210849907,38.875265703018385,31.885757908539745,74.7441606863146,65.64925695445638,51.163260587322526
21120,부산,강서구,부산 강서구,2017,22.38,18.0,6962.0,472.0,49.81,19.0,117382.0,1.1,12.66,28.64651773981604,54.538340065678156,45.228433755938866,45.86121685256308,31.11582092529826,62.03940577173376,30.799179795987243,43.54279367410693,83.81778313947754,49.37769488625893,39.51138978235148,43.74608121666748,68.06171116655821,59.30117566497661,51.07112729682859
32020,강원,원주시,강원 원주시,2017,24.52,49.0,19531.0,1315.0,24.92,72.0,341337.0,1.7,19.34,48.357424441524316,76.95175571847098,78.00916414306765,72.93097271540468,72.24740568075953,24.563529464566216,16.912814389908377,71.27513423507524,36.60574055948832,75.4602509583716,49.45410498691359,52.96695563047356,54.01569500098083,45.64141593942483,50.99741420206194
11140,서울,마포구,서울 마포구,2017,24.36,22.0,15850.0,1150.0,32.89,27.0,374915.0,1.6,18.78,45.07227332457294,72.41403426719462,51.701184478751514,69.38697559745694,41.80505079923305,27.705219693909598,17.95104731746568,73.71284902849396,51.72345768936031,68.6611087378958,48.80412707355322,43.088991817274554,59.15775438473634,51.37893688576317,50.97943614585507
25030,대전,서구,대전 서구,2017,25.03,38.0,26732.0,1742.0,19.96,81.0,487448.0,1.8,17.26,51.6425755584757,83.77164274936824,69.5915542924264,80.36497944546167,75.94080934803017,36.232664602127365,13.60344693331949,80.532292944029,27.197474942905487,79.9638201163781,51.18871718522942,55.36789942914459,50.75193913931866,42.72626569352943,50.85905662617327
